"Protein_ID","Domain_ID","Domain_Name","Genomic_Start","Genomic_End"
"ENSMUSP00000028888","PF00927","Transglut_C",129987019,129993312
"ENSMUSP00000028888","PF00927","Transglut_C",129993337,129995009
"ENSMUSP00000132687","PF02493","MORN",143875739,143875807
"ENSMUSP00000132687","PF02493","MORN",143875808,143878837
"ENSMUSP00000132687","PF02493","MORN",143878841,143881348
"ENSMUSP00000132687","PF02493","MORN",143881349,143881405
"ENSMUSP00000132687","PF02493","MORN",143881421,143883773
"ENSMUSP00000132687","PF02493","MORN",143883795,143885276
"ENSMUSP00000132687","PF02493","MORN",143885280,143885333
"ENSMUSP00000132687","PF02493","MORN",143885352,143886107
"ENSMUSP00000132687","PF02493","MORN",143886153,143886218
"ENSMUSP00000132687","PF02493","MORN",143886222,143887129
"ENSMUSP00000127770","PF02493","MORN",143875739,143875807
"ENSMUSP00000127770","PF02493","MORN",143875808,143878837
"ENSMUSP00000127770","PF02493","MORN",143878841,143881348
"ENSMUSP00000127770","PF02493","MORN",143881349,143881405
"ENSMUSP00000127770","PF02493","MORN",143881421,143881459
"ENSMUSP00000009219","PF13499","EF-hand_7",4689629,4696622
"ENSMUSP00000146203","PF13853","7tm_4",73818926,73819759
"ENSMUSP00000072416","PF01530","zf-C2HC",95185416,95190835
"ENSMUSP00000072416","PF17772","zf-MYST",95172746,95175001
"ENSMUSP00000072416","PF01853","MOZ_SAS",95167293,95172733
"ENSMUSP00000090441","PF01530","zf-C2HC",95185416,95190835
"ENSMUSP00000090441","PF17772","zf-MYST",95172746,95175001
"ENSMUSP00000090441","PF01853","MOZ_SAS",95167293,95172733
"ENSMUSP00000099448","PF01530","zf-C2HC",95185416,95190835
"ENSMUSP00000099448","PF17772","zf-MYST",95172746,95175001
"ENSMUSP00000099448","PF01853","MOZ_SAS",95167293,95172733
"ENSMUSP00000103361","PF01530","zf-C2HC",95185416,95190835
"ENSMUSP00000103361","PF17772","zf-MYST",95172746,95175001
"ENSMUSP00000103361","PF01853","MOZ_SAS",95167293,95172733
"ENSMUSP00000103362","PF01530","zf-C2HC",95185416,95190835
"ENSMUSP00000103362","PF17772","zf-MYST",95172746,95175001
"ENSMUSP00000103362","PF01853","MOZ_SAS",95167293,95172733
"ENSMUSP00000159824","PF01530","zf-C2HC",95185416,95190835
"ENSMUSP00000159824","PF17772","zf-MYST",95172746,95175001
"ENSMUSP00000159824","PF01853","MOZ_SAS",95167293,95172733
"ENSMUSP00000121772","PF01853","MOZ_SAS",95168295,95172717
"ENSMUSP00000031621","PF19031","Intu_longin_1",143946093,143951564
"ENSMUSP00000031621","PF19032","Intu_longin_2",143929395,143940901
"ENSMUSP00000031621","PF19033","Intu_longin_3",143925051,143928441
"ENSMUSP00000099488","PF01423","LSM",130017274,130019065
"ENSMUSP00000143633","PF01423","LSM",130018663,130019065
"ENSMUSP00000143769","PF16674","UCH_N",6964159,6964473
"ENSMUSP00000143769","PF00443","UCH",6965026,6966627
"ENSMUSP00000143283","PF16674","UCH_N",6964159,6964473
"ENSMUSP00000143267","PF16674","UCH_N",6964159,6964473
"ENSMUSP00000143267","PF00443","UCH",6965026,6966627
"ENSMUSP00000062349","PF16674","UCH_N",6964159,6964473
"ENSMUSP00000062349","PF00443","UCH",6965026,6966627
"ENSMUSP00000077139","PF07810","TMC",130085040,130090668
"ENSMUSP00000125843","PF07810","TMC",130085040,130090668
"ENSMUSP00000031622","PF13499","EF-hand_7",143956903,143961316
"ENSMUSP00000082848","PF13499","EF-hand_7",143956903,143961316
"ENSMUSP00000048238","PF07714","PK_Tyr_Ser-Thr",144080379,144110496
"ENSMUSP00000057159","PF01352","KRAB",7177557,7177679
"ENSMUSP00000057159","PF00096","zf-C2H2",7184810,7184872
"ENSMUSP00000057159","PF00096","zf-C2H2",7184888,7184956
"ENSMUSP00000057159","PF00096","zf-C2H2",7184972,7185040
"ENSMUSP00000057159","PF00096","zf-C2H2",7185056,7185124
"ENSMUSP00000057159","PF00096","zf-C2H2",7185140,7185208
"ENSMUSP00000057159","PF00096","zf-C2H2",7185224,7185292
"ENSMUSP00000057159","PF00096","zf-C2H2",7185308,7185376
"ENSMUSP00000057159","PF00096","zf-C2H2",7185392,7185460
"ENSMUSP00000057159","PF00096","zf-C2H2",7185476,7185544
"ENSMUSP00000057159","PF00096","zf-C2H2",7185560,7185628
"ENSMUSP00000057159","PF00096","zf-C2H2",7185644,7185712
"ENSMUSP00000057159","PF00096","zf-C2H2",7185728,7185796
"ENSMUSP00000057159","PF00096","zf-C2H2",7185812,7185880
"ENSMUSP00000057159","PF00096","zf-C2H2",7185896,7185964
"ENSMUSP00000099487","PF08156","NOP5NT",130116563,130117584
"ENSMUSP00000099487","PF01798","Nop",130118045,130119827
"ENSMUSP00000124616","PF08156","NOP5NT",130116563,130117584
"ENSMUSP00000124616","PF01798","Nop",130118045,130118545
"ENSMUSP00000125305","PF08156","NOP5NT",130116565,130117586
"ENSMUSP00000123879","PF01798","Nop",130118082,130118776
"ENSMUSP00000125304","PF01798","Nop",130118643,130119829
"ENSMUSP00000028890","PF01798","Nop",130119227,130119827
"ENSMUSP00000123890","PF01798","Nop",130119228,130119828
"ENSMUSP00000124080","PF01798","Nop",130119283,130119827
"ENSMUSP00000074055","PF01352","KRAB",7208597,7209365
"ENSMUSP00000074055","PF00096","zf-C2H2",7207045,7207110
"ENSMUSP00000074055","PF00096","zf-C2H2",7206961,7207029
"ENSMUSP00000074055","PF00096","zf-C2H2",7206877,7206945
"ENSMUSP00000074055","PF00096","zf-C2H2",7206793,7206861
"ENSMUSP00000074055","PF00096","zf-C2H2",7206709,7206777
"ENSMUSP00000074055","PF00096","zf-C2H2",7206625,7206693
"ENSMUSP00000074055","PF00096","zf-C2H2",7206541,7206609
"ENSMUSP00000074055","PF00096","zf-C2H2",7206457,7206525
"ENSMUSP00000103940","PF00380","Ribosomal_S9",28050268,28052061
"ENSMUSP00000092228","PF00621","RhoGEF",28067438,28069725
"ENSMUSP00000092228","PF22697","SOS1_NGEF_PH",28064746,28067221
"ENSMUSP00000113449","PF00621","RhoGEF",28067438,28069725
"ENSMUSP00000113449","PF22697","SOS1_NGEF_PH",28064746,28067221
"ENSMUSP00000112881","PF00621","RhoGEF",28067438,28069725
"ENSMUSP00000112881","PF22697","SOS1_NGEF_PH",28064746,28067221
"ENSMUSP00000115651","PF00621","RhoGEF",28067438,28069725
"ENSMUSP00000115651","PF22697","SOS1_NGEF_PH",28064746,28067221
"ENSMUSP00000118217","PF00621","RhoGEF",28067842,28069725
"ENSMUSP00000031354","PF00664","ABC_membrane",124216866,124227684
"ENSMUSP00000031354","PF00005","ABC_tran",124209801,124215188
"ENSMUSP00000024470","PF25238","OGFOD2-like",124251344,124252552
"ENSMUSP00000112701","PF25238","OGFOD2-like",124251344,124252547
"ENSMUSP00000028892","PF00180","Iso_dh",130121590,130125923
"ENSMUSP00000139331","PF00180","Iso_dh",130121590,130122444
"ENSMUSP00000159209","PF00180","Iso_dh",130121301,130125923
"ENSMUSP00000105036","PF06387","Calcyon",31951752,31967746
"ENSMUSP00000020537","PF06387","Calcyon",31951752,32007595
"ENSMUSP00000090907","PF06387","Calcyon",31951752,31981778
"ENSMUSP00000116269","PF10500","SR-25",124254527,124255105
"ENSMUSP00000031351","PF10500","SR-25",124254527,124256095
"ENSMUSP00000112506","PF10500","SR-25",124254524,124256095
"ENSMUSP00000122377","PF10500","SR-25",124254950,124256095
"ENSMUSP00000105323","PF00076","RRM_1",154699264,154699452
"ENSMUSP00000114185","PF00076","RRM_1",154699264,154699452
"ENSMUSP00000112090","PF00076","RRM_1",154699264,154699452
"ENSMUSP00000119108","PF00076","RRM_1",154699264,154699452
"ENSMUSP00000029120","PF00076","RRM_1",154699264,154699452
"ENSMUSP00000058105","PF00076","RRM_1",154699264,154699452
"ENSMUSP00000119126","PF00076","RRM_1",154699264,154699452
"ENSMUSP00000057815","PF00642","zf-CCCH",28077580,28077657
"ENSMUSP00000057815","PF00642","zf-CCCH",28077463,28077543
"ENSMUSP00000146830","PF00642","zf-CCCH",28077580,28077657
"ENSMUSP00000146830","PF00642","zf-CCCH",28077463,28077543
"ENSMUSP00000031542","PF10421","OAS1_C",115039321,115048954
"ENSMUSP00000031542","PF00240","ubiquitin",115049210,115049410
"ENSMUSP00000115070","PF10421","OAS1_C",115042914,115048954
"ENSMUSP00000003536","PF11568","Med29",28086252,28091938
"ENSMUSP00000003529","PF03985","Paf1",28094475,28098354
"ENSMUSP00000046654","PF18036","Ubiquitin_4",32156966,32158739
"ENSMUSP00000159831","PF18036","Ubiquitin_4",32156966,32158739
"ENSMUSP00000119306","PF18036","Ubiquitin_4",32156966,32158406
"ENSMUSP00000112483","PF18036","Ubiquitin_4",32156966,32158342
"ENSMUSP00000020524","PF12595","iRhom1-2_N",32164050,32165101
"ENSMUSP00000020524","PF01694","Rhomboid",32160011,32160701
"ENSMUSP00000118985","PF12595","iRhom1-2_N",32164922,32165101
"ENSMUSP00000117471","PF01694","Rhomboid",32160011,32160508
"ENSMUSP00000120543","PF12595","iRhom1-2_N",32164922,32165101
"ENSMUSP00000031540","PF10421","OAS1_C",115067910,115074979
"ENSMUSP00000031540","PF00240","ubiquitin",115075235,115075438
"ENSMUSP00000107771","PF10421","OAS1_C",115067910,115074979
"ENSMUSP00000107771","PF00240","ubiquitin",115075235,115075438
"ENSMUSP00000147037","PF26034","PHAT_SMAUG",28113502,28122888
"ENSMUSP00000147037","PF00536","SAM_1",28106689,28107370
"ENSMUSP00000040486","PF26034","PHAT_SMAUG",28113502,28122888
"ENSMUSP00000040486","PF00536","SAM_1",28106689,28107370
"ENSMUSP00000146984","PF25479","Vts1",28122916,28123023
"ENSMUSP00000146984","PF26034","PHAT_SMAUG",28113502,28122888
"ENSMUSP00000031538","PF23999","CUSTOS",115080267,115086047
"ENSMUSP00000135781","PF23999","CUSTOS",115080272,115083896
"ENSMUSP00000103927","PF00241","Cofilin_ADF",28140877,28145853
"ENSMUSP00000103924","PF00241","Cofilin_ADF",28142648,28145853
"ENSMUSP00000077889","PF00241","Cofilin_ADF",28140877,28145853
"ENSMUSP00000119321","PF00241","Cofilin_ADF",28140955,28145400
"ENSMUSP00000020528","PF02245","Pur_DNA_glyco",32177899,32181905
"ENSMUSP00000031535","PF04814","HNF-1_N",115098097,115108882
"ENSMUSP00000031535","PF04812","HNF-1B_C",115088988,115093420
"ENSMUSP00000031535","PF04813","HNF-1A_C",115088126,115088897
"ENSMUSP00000135539","PF04814","HNF-1_N",115094043,115108882
"ENSMUSP00000135678","PF04814","HNF-1_N",115098097,115108882
"ENSMUSP00000020662","PF00051","Kringle",5188415,5193935
"ENSMUSP00000020662","PF01822","WSC",5159964,5165520
"ENSMUSP00000020662","PF00431","CUB",5151701,5152015
"ENSMUSP00000121252","PF01822","WSC",5159962,5165518
"ENSMUSP00000096777","PF01873","eIF-5_eIF-2B",154714726,154719685
"ENSMUSP00000128257","PF01873","eIF-5_eIF-2B",154714726,154719685
"ENSMUSP00000140537","PF13855","LRR_8",28158278,28158457
"ENSMUSP00000140537","PF13855","LRR_8",28158569,28158709
"ENSMUSP00000139609","PF13855","LRR_8",28158278,28158457
"ENSMUSP00000139609","PF13855","LRR_8",28158572,28158748
"ENSMUSP00000139609","PF07679","I-set",28159004,28159243
"ENSMUSP00000057645","PF13855","LRR_8",28158278,28158457
"ENSMUSP00000057645","PF13855","LRR_8",28158572,28158748
"ENSMUSP00000057645","PF07679","I-set",28159004,28159243
"ENSMUSP00000103923","PF13855","LRR_8",28158278,28158457
"ENSMUSP00000103923","PF13855","LRR_8",28158572,28158748
"ENSMUSP00000103923","PF07679","I-set",28159004,28159243
"ENSMUSP00000103923","PF00041","fn3",28159364,28166113
"ENSMUSP00000105493","PF18212","ZNRF_3_ecto",5239038,5288763
"ENSMUSP00000105493","PF13639","zf-RING_2",5233351,5236132
"ENSMUSP00000134698","PF18212","ZNRF_3_ecto",5239038,5288763
"ENSMUSP00000134698","PF13639","zf-RING_2",5233351,5236132
"ENSMUSP00000122475","PF18212","ZNRF_3_ecto",5239038,5288763
"ENSMUSP00000031530","PF04258","Peptidase_A22B",115212953,115235217
"ENSMUSP00000080384","PF15177","IL28A",28208301,28209692
"ENSMUSP00000099583","PF17787","PH_14",118553966,118558766
"ENSMUSP00000099583","PF22631","PLCB1-4-like_EFh",118550176,118553947
"ENSMUSP00000099583","PF00388","PI-PLC-X",118547970,118549652
"ENSMUSP00000099583","PF00387","PI-PLC-Y",118545189,118547568
"ENSMUSP00000099583","PF00168","C2",118542951,118545119
"ENSMUSP00000099583","PF08703","PLC-beta_C",118539579,118542178
"ENSMUSP00000124364","PF17787","PH_14",118555498,118558766
"ENSMUSP00000124364","PF17787","PH_14",118553966,118554289
"ENSMUSP00000124364","PF22631","PLCB1-4-like_EFh",118550176,118553947
"ENSMUSP00000124364","PF00388","PI-PLC-X",118547970,118549652
"ENSMUSP00000124364","PF00387","PI-PLC-Y",118545189,118547568
"ENSMUSP00000124364","PF00168","C2",118542951,118545119
"ENSMUSP00000124364","PF08703","PLC-beta_C",118539579,118542178
"ENSMUSP00000077473","PF15177","IL28A",28222354,28223732
"ENSMUSP00000112770","PF15138","Syncollin",28240398,28241502
"ENSMUSP00000055562","PF04300","FBA",28243572,28246224
"ENSMUSP00000159104","PF04300","FBA",28243572,28246224
"ENSMUSP00000054852","PF00170","bZIP_1",5471184,5473380
"ENSMUSP00000158915","PF00170","bZIP_1",5471184,5473380
"ENSMUSP00000135768","PF00170","bZIP_1",5471921,5473383
"ENSMUSP00000134088","PF00170","bZIP_1",5471926,5473385
"ENSMUSP00000031524","PF02771","Acyl-CoA_dh_N",115250855,115255728
"ENSMUSP00000031524","PF02770","Acyl-CoA_dh_M",115249973,115250845
"ENSMUSP00000031524","PF00441","Acyl-CoA_dh_1",115248934,115249939
"ENSMUSP00000103918","PF00786","PBD",28267474,28267635
"ENSMUSP00000103918","PF00069","Pkinase",28259135,28263753
"ENSMUSP00000032823","PF00786","PBD",28267474,28267635
"ENSMUSP00000032823","PF00069","Pkinase",28259135,28263753
"ENSMUSP00000020776","PF15810","CCDC117",5481299,5484808
"ENSMUSP00000009392","PF00010","HLH",142521934,142522086
"ENSMUSP00000113012","PF00010","HLH",142521934,142522086
"ENSMUSP00000055475","PF05351","GMP_PDE_delta",115263462,115268622
"ENSMUSP00000105482","PF12796","Ank_2",5520035,5521357
"ENSMUSP00000105482","PF12796","Ank_2",5521376,5525717
"ENSMUSP00000105481","PF12796","Ank_2",5520035,5521357
"ENSMUSP00000105481","PF12796","Ank_2",5521364,5524319
"ENSMUSP00000122397","PF12796","Ank_2",5520035,5521357
"ENSMUSP00000122397","PF12796","Ank_2",5521376,5525717
"ENSMUSP00000009396","PF00335","Tetraspanin",142558877,142571339
"ENSMUSP00000101544","PF00335","Tetraspanin",142560647,142569344
"ENSMUSP00000148155","PF01352","KRAB",110196947,110197252
"ENSMUSP00000148155","PF00096","zf-C2H2",110195367,110195435
"ENSMUSP00000148155","PF00096","zf-C2H2",110195283,110195351
"ENSMUSP00000148155","PF00096","zf-C2H2",110195199,110195267
"ENSMUSP00000148155","PF00096","zf-C2H2",110195115,110195183
"ENSMUSP00000148155","PF00096","zf-C2H2",110195031,110195099
"ENSMUSP00000148155","PF00096","zf-C2H2",110194947,110195015
"ENSMUSP00000148155","PF13894","zf-C2H2_4",110194863,110194931
"ENSMUSP00000148155","PF00096","zf-C2H2",110194779,110194847
"ENSMUSP00000148155","PF00096","zf-C2H2",110194695,110194763
"ENSMUSP00000148155","PF00096","zf-C2H2",110194611,110194679
"ENSMUSP00000148155","PF00096","zf-C2H2",110194527,110194595
"ENSMUSP00000148155","PF00096","zf-C2H2",110194443,110194511
"ENSMUSP00000148155","PF00096","zf-C2H2",110194359,110194427
"ENSMUSP00000148155","PF00096","zf-C2H2",110194275,110194343
"ENSMUSP00000148155","PF00096","zf-C2H2",110194191,110194259
"ENSMUSP00000148155","PF00096","zf-C2H2",110194107,110194175
"ENSMUSP00000148155","PF00096","zf-C2H2",110194023,110194091
"ENSMUSP00000128849","PF00096","zf-C2H2",110194275,110194343
"ENSMUSP00000128849","PF00096","zf-C2H2",110194191,110194259
"ENSMUSP00000128849","PF00096","zf-C2H2",110194107,110194175
"ENSMUSP00000159690","PF00096","zf-C2H2",110226994,110227062
"ENSMUSP00000159690","PF00096","zf-C2H2",110226910,110226978
"ENSMUSP00000159690","PF13465","zf-H2C2_2",110226778,110226852
"ENSMUSP00000159690","PF00096","zf-C2H2",110226658,110226726
"ENSMUSP00000159690","PF00096","zf-C2H2",110226574,110226642
"ENSMUSP00000159690","PF00096","zf-C2H2",110226490,110226558
"ENSMUSP00000159690","PF13465","zf-H2C2_2",110226355,110226432
"ENSMUSP00000159690","PF00096","zf-C2H2",110226238,110226306
"ENSMUSP00000159690","PF00096","zf-C2H2",110226154,110226222
"ENSMUSP00000159690","PF00096","zf-C2H2",110226070,110226138
"ENSMUSP00000159690","PF13465","zf-H2C2_2",110225938,110226009
"ENSMUSP00000159690","PF00096","zf-C2H2",110225818,110225886
"ENSMUSP00000159690","PF00096","zf-C2H2",110225734,110225802
"ENSMUSP00000147534","PF01352","KRAB",110228409,110228724
"ENSMUSP00000147534","PF00096","zf-C2H2",110226994,110227062
"ENSMUSP00000147534","PF00096","zf-C2H2",110226910,110226978
"ENSMUSP00000147534","PF13465","zf-H2C2_2",110226778,110226852
"ENSMUSP00000147534","PF00096","zf-C2H2",110226658,110226726
"ENSMUSP00000147534","PF00096","zf-C2H2",110226574,110226642
"ENSMUSP00000147534","PF00096","zf-C2H2",110226490,110226558
"ENSMUSP00000147534","PF13465","zf-H2C2_2",110226355,110226432
"ENSMUSP00000147534","PF00096","zf-C2H2",110226238,110226306
"ENSMUSP00000147534","PF00096","zf-C2H2",110226154,110226222
"ENSMUSP00000147534","PF00096","zf-C2H2",110226070,110226138
"ENSMUSP00000147534","PF13465","zf-H2C2_2",110225938,110226009
"ENSMUSP00000147534","PF00096","zf-C2H2",110225818,110225886
"ENSMUSP00000147534","PF00096","zf-C2H2",110225734,110225802
"ENSMUSP00000147992","PF00096","zf-C2H2",110226994,110227062
"ENSMUSP00000147992","PF00096","zf-C2H2",110226910,110226978
"ENSMUSP00000147992","PF13465","zf-H2C2_2",110226778,110226852
"ENSMUSP00000147992","PF00096","zf-C2H2",110226658,110226726
"ENSMUSP00000147992","PF00096","zf-C2H2",110226574,110226642
"ENSMUSP00000147992","PF00096","zf-C2H2",110226490,110226558
"ENSMUSP00000147992","PF13465","zf-H2C2_2",110226355,110226432
"ENSMUSP00000147992","PF00096","zf-C2H2",110226238,110226306
"ENSMUSP00000147992","PF00096","zf-C2H2",110226154,110226222
"ENSMUSP00000147992","PF00096","zf-C2H2",110226070,110226138
"ENSMUSP00000147992","PF13465","zf-H2C2_2",110225938,110226009
"ENSMUSP00000147992","PF00096","zf-C2H2",110225818,110225886
"ENSMUSP00000147992","PF00096","zf-C2H2",110225734,110225802
"ENSMUSP00000083892","PF26146","PI-PLC_X",110249382,110250437
"ENSMUSP00000076458","PF13167","GTP-bdg_N",110254584,110255055
"ENSMUSP00000076458","PF16360","GTP-bdg_M",110253114,110254574
"ENSMUSP00000076458","PF01926","MMR_HSR1",110252471,110253092
"ENSMUSP00000117817","PF13167","GTP-bdg_N",110254584,110255055
"ENSMUSP00000117817","PF16360","GTP-bdg_M",110253114,110254574
"ENSMUSP00000021278","PF15489","CTC1",68912003,68926942
"ENSMUSP00000124702","PF15489","CTC1",68915079,68926942
"ENSMUSP00000112063","PF15489","CTC1",68912003,68926942
"ENSMUSP00000150273","PF15018","InaF-motif",118576686,118576784
"ENSMUSP00000051853","PF15266","DUF4594",118588335,118590900
"ENSMUSP00000037136","PF12349","Sterol-sensing",118620668,118621072
"ENSMUSP00000108147","PF01352","KRAB",110271626,110272220
"ENSMUSP00000108147","PF00096","zf-C2H2",110275481,110275549
"ENSMUSP00000108147","PF00096","zf-C2H2",110275796,110275864
"ENSMUSP00000108147","PF00096","zf-C2H2",110275880,110275948
"ENSMUSP00000108147","PF00096","zf-C2H2",110275964,110276032
"ENSMUSP00000108147","PF00096","zf-C2H2",110276294,110276362
"ENSMUSP00000108147","PF00096","zf-C2H2",110276378,110276446
"ENSMUSP00000108147","PF00096","zf-C2H2",110276462,110276530
"ENSMUSP00000108147","PF00096","zf-C2H2",110276552,110276614
"ENSMUSP00000108147","PF00096","zf-C2H2",110276630,110276698
"ENSMUSP00000108147","PF00096","zf-C2H2",110276714,110276782
"ENSMUSP00000108147","PF00096","zf-C2H2",110276798,110276857
"ENSMUSP00000108147","PF00096","zf-C2H2",110276882,110276950
"ENSMUSP00000122236","PF01352","KRAB",110271626,110272220
"ENSMUSP00000083891","PF01352","KRAB",110271626,110272220
"ENSMUSP00000083891","PF00096","zf-C2H2",110275481,110275549
"ENSMUSP00000083891","PF00096","zf-C2H2",110275796,110275864
"ENSMUSP00000083891","PF00096","zf-C2H2",110275880,110275948
"ENSMUSP00000083891","PF00096","zf-C2H2",110275964,110276032
"ENSMUSP00000083891","PF00096","zf-C2H2",110276294,110276362
"ENSMUSP00000083891","PF00096","zf-C2H2",110276378,110276446
"ENSMUSP00000083891","PF00096","zf-C2H2",110276462,110276530
"ENSMUSP00000083891","PF00096","zf-C2H2",110276552,110276614
"ENSMUSP00000083891","PF00096","zf-C2H2",110276630,110276698
"ENSMUSP00000083891","PF00096","zf-C2H2",110276714,110276782
"ENSMUSP00000083891","PF00096","zf-C2H2",110276798,110276857
"ENSMUSP00000083891","PF00096","zf-C2H2",110276882,110276950
"ENSMUSP00000085170","PF20867","UVSSA_N",33536572,33545327
"ENSMUSP00000085170","PF09740","DUF2043",33566817,33568958
"ENSMUSP00000144025","PF20867","UVSSA_N",33536572,33545327
"ENSMUSP00000144400","PF20867","UVSSA_N",33536572,33545327
"ENSMUSP00000144400","PF09740","DUF2043",33566817,33568958
"ENSMUSP00000115860","PF28427","SKAP",118648467,118664603
"ENSMUSP00000106466","PF28427","SKAP",118648467,118664603
"ENSMUSP00000028803","PF28427","SKAP",118648434,118662044
"ENSMUSP00000122844","PF28427","SKAP",118648436,118659485
"ENSMUSP00000135422","PF28427","SKAP",118648434,118659492
"ENSMUSP00000135549","PF28427","SKAP",118662067,118664603
"ENSMUSP00000043768","PF00335","Tetraspanin",142606765,142621084
"ENSMUSP00000146533","PF00335","Tetraspanin",142618978,142620029
"ENSMUSP00000147255","PF00335","Tetraspanin",142618978,142620427
"ENSMUSP00000133620","PF00046","Homeodomain",33588366,33588536
"ENSMUSP00000070770","PF15242","FAM53",33764808,33772024
"ENSMUSP00000069521","PF15242","FAM53",33764808,33772024
"ENSMUSP00000117350","PF15242","FAM53",33765814,33772024
"ENSMUSP00000045539","PF15242","FAM53",33764808,33772024
"ENSMUSP00000121667","PF15242","FAM53",33765814,33772024
"ENSMUSP00000118139","PF15242","FAM53",33765766,33772024
"ENSMUSP00000120786","PF15242","FAM53",33767804,33772024
"ENSMUSP00000009390","PF18139","LSDAT_euk",142638963,142643231
"ENSMUSP00000009390","PF25508","TRPM2",142635496,142637184
"ENSMUSP00000009390","PF23317","YVC1_C",142628187,142633978
"ENSMUSP00000114302","PF18139","LSDAT_euk",142638963,142643231
"ENSMUSP00000114302","PF25508","TRPM2",142635496,142637184
"ENSMUSP00000114302","PF23317","YVC1_C",142629232,142633978
"ENSMUSP00000028807","PF02771","Acyl-CoA_dh_N",118692631,118703380
"ENSMUSP00000028807","PF02770","Acyl-CoA_dh_M",118703390,118705232
"ENSMUSP00000028807","PF00441","Acyl-CoA_dh_1",118706823,118711046
"ENSMUSP00000075093","PF15247","SLBP_RNA_bind",33801113,33802935
"ENSMUSP00000098906","PF15247","SLBP_RNA_bind",33801113,33802935
"ENSMUSP00000062930","PF15247","SLBP_RNA_bind",33801113,33802935
"ENSMUSP00000144475","PF15247","SLBP_RNA_bind",33801113,33802935
"ENSMUSP00000104306","PF00069","Pkinase",68939022,68941845
"ENSMUSP00000021277","PF00069","Pkinase",68939022,68941845
"ENSMUSP00000028856","PF01284","MARVEL",127547799,127571711
"ENSMUSP00000028857","PF00018","SH3_1",127614036,127615868
"ENSMUSP00000105986","PF00018","SH3_1",127614036,127615868
"ENSMUSP00000036316","PF00001","7tm_1",113752058,113752837
"ENSMUSP00000121765","PF00001","7tm_1",113752151,113752837
"ENSMUSP00000059143","PF10157","BORCS6",68951392,68951691
"ENSMUSP00000075363","PF14995","TMEM107",68961791,68963602
"ENSMUSP00000091624","PF14995","TMEM107",68961791,68963355
"ENSMUSP00000071719","PF02661","Fic",113876679,113876969
"ENSMUSP00000019118","PF23240","HAT_PRP39_N",113896296,113909399
"ENSMUSP00000019118","PF23241","HAT_PRP39_C",113892376,113893580
"ENSMUSP00000019118","PF00076","RRM_1",113883689,113883895
"ENSMUSP00000019118","PF00076","RRM_1",113882703,113883224
"ENSMUSP00000019118","PF16605","LSM_int_assoc",113881274,113882690
"ENSMUSP00000019118","PF05391","Lsm_interact",113881196,113881249
"ENSMUSP00000143778","PF23240","HAT_PRP39_N",113896296,113909399
"ENSMUSP00000143778","PF23241","HAT_PRP39_C",113893431,113893580
"ENSMUSP00000056582","PF15264","TSSC4",142623964,142624314
"ENSMUSP00000123499","PF15264","TSSC4",142623964,142624278
"ENSMUSP00000137399","PF15264","TSSC4",142623964,142624314
"ENSMUSP00000122335","PF15264","TSSC4",142623964,142624281
"ENSMUSP00000123353","PF15264","TSSC4",142623964,142624314
"ENSMUSP00000021273","PF00957","Synaptobrevin",68980020,68980852
"ENSMUSP00000112611","PF00957","Synaptobrevin",68980020,68980852
"ENSMUSP00000098566","PF23170","bHLH_PER",68992038,68992311
"ENSMUSP00000098566","PF21353","Per3-like_PAS-A",68992501,68993110
"ENSMUSP00000098566","PF08447","PAS_3",68993568,68994066
"ENSMUSP00000021271","PF23170","bHLH_PER",68992038,68992311
"ENSMUSP00000021271","PF21353","Per3-like_PAS-A",68992501,68993110
"ENSMUSP00000021271","PF08447","PAS_3",68993568,68994066
"ENSMUSP00000021271","PF12114","Period_C",68998380,68999912
"ENSMUSP00000132635","PF23170","bHLH_PER",68992038,68992311
"ENSMUSP00000132635","PF21353","Per3-like_PAS-A",68992501,68993110
"ENSMUSP00000132635","PF08447","PAS_3",68993568,68994066
"ENSMUSP00000132635","PF12114","Period_C",68998380,68999912
"ENSMUSP00000121713","PF23170","bHLH_PER",68992038,68992311
"ENSMUSP00000121713","PF21353","Per3-like_PAS-A",68992501,68993110
"ENSMUSP00000121713","PF08447","PAS_3",68993568,68994066
"ENSMUSP00000099665","PF23170","bHLH_PER",68992038,68992311
"ENSMUSP00000099665","PF21353","Per3-like_PAS-A",68992390,68993110
"ENSMUSP00000099665","PF08447","PAS_3",68993568,68994066
"ENSMUSP00000099665","PF12114","Period_C",68998380,68999912
"ENSMUSP00000009689","PF00520","Ion_trans",142661462,142746354
"ENSMUSP00000009689","PF03520","KCNQ_channel",142815109,142979706
"ENSMUSP00000139548","PF00520","Ion_trans",142661462,142746354
"ENSMUSP00000026937","PF01592","NifU_N",113910994,113915949
"ENSMUSP00000107930","PF01592","NifU_N",113910994,113914912
"ENSMUSP00000107931","PF01592","NifU_N",113910994,113914912
"ENSMUSP00000123237","PF01592","NifU_N",113912324,113915901
"ENSMUSP00000141107","PF22002","MTLN",127634220,127634387
"ENSMUSP00001091667","PF08311","Mad3_BUB1_I",127669265,127673641
"ENSMUSP00001091667","PF00069","Pkinase",127644988,127647295
"ENSMUSP00000028858","PF08311","Mad3_BUB1_I",127669265,127673641
"ENSMUSP00000028858","PF00069","Pkinase",127644988,127647295
"ENSMUSP00000070551","PF15724","TMEM119",113932978,113933742
