Protein_ID,Domain_ID,Domain_Name,Genomic_Start,Genomic_End
ENSP00000468251,PF15313,HEXIM,45169252,45169626
ENSP00000468773,PF15313,HEXIM,45169252,45169626
ENSP00000465086,PF15313,HEXIM,45169252,45169626
ENSP00000466200,PF15313,HEXIM,45169252,45169626
ENSP00000465727,PF15313,HEXIM,45169252,45169626
ENSP00000464807,PF15313,HEXIM,45169252,45169626
ENSP00000467517,PF15313,HEXIM,45169252,45169626
ENSP00000446058,PF00017,SH2,4288244,4290558
ENSP00000262494,PF00503,G-alpha,56192275,56343914
ENSP00000262493,PF00503,G-alpha,56192275,56355017
ENSP00000491223,PF00503,G-alpha,56192275,56355017
ENSP00000492694,PF00503,G-alpha,56192275,56276069
ENSP00000492677,PF00503,G-alpha,56192275,56276072
ENSP00000491999,PF00503,G-alpha,56192275,56255524
ENSP00000491391,PF00503,G-alpha,56276009,56328791
ENSP00000457238,PF00503,G-alpha,56328673,56356104
ENSP00000491137,PF00503,G-alpha,56334743,56355018
ENSP00000491143,PF00503,G-alpha,56336749,56354870
ENSP00000491875,PF00503,G-alpha,56336774,56355017
ENSP00000454971,PF00503,G-alpha,56336834,56356111
ENSP00000355759,PF00645,zf-PARP,226402236,226407896
ENSP00000355759,PF00645,zf-PARP,226390430,226392255
ENSP00000355759,PF21728,PADR1_N,226385645,226388682
ENSP00000355759,PF08063,Zn_ribbon_PADR1,226385522,226385644
ENSP00000355759,PF00533,BRCT,226380082,226383036
ENSP00000355759,PF05406,WGR,226377159,226379227
ENSP00000355759,PF02877,PARP_reg,226367504,226374309
ENSP00000355759,PF00644,PARP,226361484,226366037
ENSP00000503293,PF00645,zf-PARP,226402236,226407896
ENSP00000503396,PF00645,zf-PARP,226402236,226407896
ENSP00000503396,PF00645,zf-PARP,226390430,226392255
ENSP00000503396,PF21728,PADR1_N,226385645,226388682
ENSP00000503396,PF08063,Zn_ribbon_PADR1,226385522,226385644
ENSP00000503396,PF00533,BRCT,226380082,226383036
ENSP00000503396,PF05406,WGR,226377159,226379227
ENSP00000503396,PF02877,PARP_reg,226367504,226377110
ENSP00000503396,PF00644,PARP,226361484,226366037
ENSP00000504430,PF00645,zf-PARP,226402236,226407896
ENSP00000504430,PF00645,zf-PARP,226390430,226392255
ENSP00000504430,PF21728,PADR1_N,226385645,226388682
ENSP00000504745,PF00645,zf-PARP,226402236,226407896
ENSP00000504745,PF00645,zf-PARP,226390430,226392255
ENSP00000504745,PF21728,PADR1_N,226385645,226388682
ENSP00000504745,PF08063,Zn_ribbon_PADR1,226385522,226385644
ENSP00000403708,PF20175,Tra1_central,98900652,98921773
ENSP00000403708,PF20206,Tra1_ring,98921807,98976590
ENSP00000403708,PF02259,FAT,98978842,98990463
ENSP00000403708,PF00454,PI3_PI4_kinase,99005249,99012121
ENSP00000347733,PF20175,Tra1_central,98900652,98921773
ENSP00000347733,PF20206,Tra1_ring,98921807,98976590
ENSP00000347733,PF02259,FAT,98978842,98990463
ENSP00000347733,PF00454,PI3_PI4_kinase,99005249,99012121
ENSP00000352925,PF20175,Tra1_central,98900652,98921773
ENSP00000352925,PF20206,Tra1_ring,98921807,98976590
ENSP00000352925,PF02259,FAT,98978842,98990463
ENSP00000352925,PF00454,PI3_PI4_kinase,99005249,99012121
ENSP00000394645,PF20175,Tra1_central,98900652,98921773
ENSP00000394645,PF20206,Tra1_ring,98921807,98976590
ENSP00000394645,PF02259,FAT,98978842,98990463
ENSP00000394645,PF00454,PI3_PI4_kinase,99005249,99012121
ENSP00000515961,PF20175,Tra1_central,98900652,98921773
ENSP00000515961,PF20206,Tra1_ring,98921807,98953433
ENSP00000515962,PF20206,Tra1_ring,98937236,98976590
ENSP00000515962,PF02259,FAT,98978842,98990463
ENSP00000496512,PF20206,Tra1_ring,98971802,98976590
ENSP00000496512,PF02259,FAT,98978842,98990463
ENSP00000496512,PF00454,PI3_PI4_kinase,99005249,99012121
ENSP00000515963,PF02259,FAT,98978896,98990463
ENSP00000515964,PF02259,FAT,98981787,98990463
ENSP00000515964,PF00454,PI3_PI4_kinase,99005249,99012121
ENSP00000515965,PF02259,FAT,98984944,98992139
ENSP00000470561,PF07686,V-set,4297993,4298313
ENSP00000301272,PF07686,V-set,4297993,4298313
ENSP00000460927,PF07690,MFS_1,7042198,7043450
ENSP00000499634,PF07690,MFS_1,7042198,7043450
ENSP00000501313,PF07690,MFS_1,7042006,7043450
ENSP00000426835,PF12516,DUF3719,186151960,186153756
ENSP00000374005,PF12516,DUF3719,186151960,186153756
ENSP00000516649,PF12516,DUF3719,186151960,186153756
ENSP00000422330,PF12516,DUF3719,186151960,186153756
ENSP00000421713,PF12516,DUF3719,186151960,186153741
ENSP00000421136,PF12516,DUF3719,186151960,186153666
ENSP00000227065,PF12516,DUF3719,186151960,186153756
ENSP00000427155,PF12516,DUF3719,186151960,186153756
ENSP00000424380,PF12516,DUF3719,186151960,186153756
ENSP00000383981,PF00240,ubiquitin,55232831,55234863
ENSP00000383981,PF01599,Ribosomal_S27,55234945,55235553
ENSP00000408482,PF00240,ubiquitin,55232831,55234863
ENSP00000385659,PF00240,ubiquitin,55232831,55234863
ENSP00000385659,PF01599,Ribosomal_S27,55234945,55235553
ENSP00000272317,PF00240,ubiquitin,55232831,55234863
ENSP00000272317,PF01599,Ribosomal_S27,55234945,55235553
ENSP00000221856,PF00041,fn3,4311883,4317267
ENSP00000221856,PF00622,SPRY,4323009,4323568
ENSP00000473022,PF00041,fn3,4311883,4317267
ENSP00000341504,PF01121,CoaE,45024586,45034879
ENSP00000509683,PF01121,CoaE,45024586,45034879
ENSP00000498268,PF01121,CoaE,45024586,45034879
ENSP00000413483,PF01121,CoaE,45024586,45034879
ENSP00000308515,PF01121,CoaE,45024586,45034879
ENSP00000510526,PF01121,CoaE,45034200,45034879
ENSP00000478909,PF01121,CoaE,45034200,45034879
ENSP00000509278,PF01121,CoaE,45034200,45034879
ENSP00000510018,PF01121,CoaE,45024586,45034879
ENSP00000509802,PF01121,CoaE,45024586,45034879
ENSP00000509609,PF01121,CoaE,45034200,45034879
ENSP00000508805,PF01121,CoaE,45034200,45034879
ENSP00000467913,PF01121,CoaE,45024586,45034879
ENSP00000510563,PF01121,CoaE,45024586,45034879
ENSP00000509729,PF01121,CoaE,45024586,45034879
ENSP00000510227,PF01121,CoaE,45024586,45034879
ENSP00000509762,PF01121,CoaE,45034200,45034879
ENSP00000509864,PF01121,CoaE,45024586,45034879
ENSP00000510394,PF01121,CoaE,45030097,45034879
ENSP00000510527,PF01121,CoaE,45034200,45034879
ENSP00000510351,PF01121,CoaE,45034200,45034879
ENSP00000510000,PF01121,CoaE,45034200,45034879
ENSP00000510250,PF01121,CoaE,45034200,45034879
ENSP00000509434,PF01121,CoaE,45034200,45034879
ENSP00000508598,PF01121,CoaE,45034200,45034879
ENSP00000508534,PF01121,CoaE,45034200,45034879
ENSP00000510095,PF01121,CoaE,45034200,45034879
ENSP00000508491,PF01121,CoaE,45034200,45034879
ENSP00000468809,PF01121,CoaE,45034203,45034879
ENSP00000508477,PF01121,CoaE,45034203,45034879
ENSP00000508802,PF01121,CoaE,45034203,45034879
ENSP00000496448,PF23106,EGF_Teneurin,32097214,32097294
ENSP00000496448,PF23106,EGF_Teneurin,32097112,32097201
ENSP00000496448,PF23106,EGF_Teneurin,32097028,32097108
ENSP00000496448,PF23106,EGF_Teneurin,32096929,32097015
ENSP00000496448,PF23106,EGF_Teneurin,32096839,32096922
ENSP00000496448,PF18720,EGF_Tenascin,32096746,32096829
ENSP00000496448,PF18720,EGF_Tenascin,32096656,32096736
ENSP00000496448,PF25024,EGF_TEN,32095960,32096634
ENSP00000496448,PF00041,fn3,32089224,32095174
ENSP00000496448,PF00041,fn3,32088804,32089040
ENSP00000496448,PF00041,fn3,32084450,32084674
ENSP00000496448,PF00041,fn3,32082073,32082297
ENSP00000496448,PF00041,fn3,32081396,32081614
ENSP00000496448,PF00041,fn3,32079073,32079279
ENSP00000496448,PF00041,fn3,32073684,32073902
ENSP00000496448,PF00041,fn3,32072009,32072245
ENSP00000496448,PF00041,fn3,32070164,32070385
ENSP00000496448,PF00041,fn3,32069605,32069799
ENSP00000496448,PF00041,fn3,32068859,32069077
ENSP00000496448,PF00041,fn3,32068427,32068645
ENSP00000496448,PF00041,fn3,32067704,32067907
ENSP00000496448,PF00041,fn3,32064858,32065067
ENSP00000496448,PF00041,fn3,32062194,32062406
ENSP00000496448,PF00041,fn3,32061437,32061643
ENSP00000496448,PF00041,fn3,32058101,32058304
ENSP00000496448,PF00041,fn3,32056623,32056841
ENSP00000496448,PF00041,fn3,32055891,32056097
ENSP00000496448,PF00041,fn3,32053425,32053646
ENSP00000496448,PF00041,fn3,32052710,32052916
ENSP00000496448,PF00041,fn3,32050035,32050253
ENSP00000496448,PF00041,fn3,32049310,32049516
ENSP00000496448,PF00041,fn3,32048403,32048609
ENSP00000496448,PF00041,fn3,32047768,32047992
ENSP00000496448,PF00041,fn3,32046224,32046433
ENSP00000496448,PF00041,fn3,32045052,32045249
ENSP00000496448,PF00041,fn3,32044430,32044678
ENSP00000496448,PF00041,fn3,32043762,32044121
ENSP00000496448,PF00041,fn3,32043212,32043545
ENSP00000496448,PF00041,fn3,32042733,32043073
ENSP00000496448,PF00147,Fibrinogen_C,32041379,32042589
ENSP00000497649,PF23106,EGF_Teneurin,32097214,32097294
ENSP00000497649,PF23106,EGF_Teneurin,32097112,32097201
ENSP00000497649,PF23106,EGF_Teneurin,32097028,32097108
ENSP00000497649,PF23106,EGF_Teneurin,32096929,32097015
ENSP00000497649,PF23106,EGF_Teneurin,32096839,32096922
ENSP00000497649,PF18720,EGF_Tenascin,32096746,32096829
ENSP00000497649,PF18720,EGF_Tenascin,32096656,32096736
ENSP00000497649,PF25024,EGF_TEN,32095960,32096634
ENSP00000497649,PF00041,fn3,32089224,32095174
ENSP00000497649,PF00041,fn3,32088804,32089040
ENSP00000497649,PF00041,fn3,32084450,32084674
ENSP00000497649,PF00041,fn3,32082073,32082297
ENSP00000497649,PF00041,fn3,32081396,32081614
ENSP00000497649,PF00041,fn3,32079073,32079279
ENSP00000497649,PF00041,fn3,32073684,32073902
ENSP00000497649,PF00041,fn3,32072009,32072245
ENSP00000497649,PF00041,fn3,32070164,32070385
ENSP00000497649,PF00041,fn3,32069605,32069799
ENSP00000497649,PF00041,fn3,32068859,32069077
ENSP00000497649,PF00041,fn3,32068427,32068645
ENSP00000497649,PF00041,fn3,32067704,32067907
ENSP00000497649,PF00041,fn3,32064858,32065067
ENSP00000497649,PF00041,fn3,32062194,32062406
ENSP00000497649,PF00041,fn3,32061437,32061643
ENSP00000497649,PF00041,fn3,32058101,32058304
ENSP00000497649,PF00041,fn3,32056623,32056841
ENSP00000497649,PF00041,fn3,32055891,32056097
ENSP00000497649,PF00041,fn3,32053425,32053646
ENSP00000497649,PF00041,fn3,32052710,32052916
ENSP00000497649,PF00041,fn3,32050035,32050253
ENSP00000497649,PF00041,fn3,32049310,32049516
ENSP00000497649,PF00041,fn3,32048403,32048609
ENSP00000497649,PF00041,fn3,32047768,32047992
ENSP00000497649,PF00041,fn3,32046224,32046433
ENSP00000497649,PF00041,fn3,32045052,32045249
ENSP00000497649,PF00041,fn3,32044430,32044678
ENSP00000497649,PF00041,fn3,32043762,32044121
ENSP00000497649,PF00041,fn3,32043212,32043545
ENSP00000497649,PF00041,fn3,32042733,32043073
ENSP00000497649,PF00147,Fibrinogen_C,32041379,32042589
ENSP00000364393,PF23106,EGF_Teneurin,32097214,32097294
ENSP00000364393,PF23106,EGF_Teneurin,32097112,32097201
ENSP00000364393,PF23106,EGF_Teneurin,32097028,32097108
ENSP00000364393,PF23106,EGF_Teneurin,32096929,32097015
ENSP00000364393,PF23106,EGF_Teneurin,32096839,32096922
ENSP00000364393,PF18720,EGF_Tenascin,32096746,32096829
ENSP00000364393,PF18720,EGF_Tenascin,32096656,32096736
ENSP00000364393,PF25024,EGF_TEN,32095960,32096634
ENSP00000364393,PF00041,fn3,32089224,32095174
ENSP00000364393,PF00041,fn3,32088804,32089040
ENSP00000364393,PF00041,fn3,32084450,32084674
ENSP00000364393,PF00041,fn3,32082073,32082297
ENSP00000364393,PF00041,fn3,32081396,32081614
ENSP00000364393,PF00041,fn3,32079073,32079279
ENSP00000364393,PF00041,fn3,32073684,32073902
ENSP00000364393,PF00041,fn3,32072009,32072245
ENSP00000364393,PF00041,fn3,32070164,32070385
ENSP00000364393,PF00041,fn3,32069605,32069799
ENSP00000364393,PF00041,fn3,32068859,32069077
ENSP00000364393,PF00041,fn3,32068427,32068645
ENSP00000364393,PF00041,fn3,32067704,32067907
ENSP00000364393,PF00041,fn3,32064858,32065067
ENSP00000364393,PF00041,fn3,32062194,32062406
ENSP00000364393,PF00041,fn3,32061437,32061643
ENSP00000364393,PF00041,fn3,32058101,32058304
ENSP00000364393,PF00041,fn3,32056623,32056841
ENSP00000364393,PF00041,fn3,32055891,32056097
ENSP00000364393,PF00041,fn3,32053425,32053646
ENSP00000364393,PF00041,fn3,32052710,32052916
ENSP00000364393,PF00041,fn3,32050035,32050253
ENSP00000364393,PF00041,fn3,32049310,32049516
ENSP00000364393,PF00041,fn3,32048403,32048609
ENSP00000364393,PF00041,fn3,32047768,32047992
ENSP00000364393,PF00041,fn3,32046224,32046433
ENSP00000364393,PF00041,fn3,32045052,32045249
ENSP00000364393,PF00041,fn3,32044430,32044678
ENSP00000364393,PF00041,fn3,32043762,32044121
ENSP00000364393,PF00041,fn3,32043212,32043545
ENSP00000364393,PF00041,fn3,32042733,32043073
ENSP00000364393,PF00147,Fibrinogen_C,32041379,32042589
ENSP00000407685,PF00041,fn3,32045052,32045219
ENSP00000407685,PF00041,fn3,32044427,32044678
ENSP00000407685,PF00041,fn3,32043762,32044121
ENSP00000407685,PF00041,fn3,32043212,32043545
ENSP00000407685,PF00041,fn3,32042733,32043073
ENSP00000407685,PF00147,Fibrinogen_C,32041379,32042589
ENSP00000418248,PF23106,EGF_Teneurin,32097214,32097294
ENSP00000418248,PF23106,EGF_Teneurin,32097112,32097201
ENSP00000418248,PF23106,EGF_Teneurin,32097028,32097108
ENSP00000418248,PF23106,EGF_Teneurin,32096929,32097015
ENSP00000418248,PF23106,EGF_Teneurin,32096839,32096922
ENSP00000418248,PF23106,EGF_Teneurin,32096743,32096829
ENSP00000418248,PF18720,EGF_Tenascin,32096656,32096736
ENSP00000418248,PF25024,EGF_TEN,32095960,32096634
ENSP00000418248,PF18720,EGF_Tenascin,32095819,32095899
ENSP00000418248,PF23106,EGF_Teneurin,32095612,32095698
ENSP00000378401,PF07648,Kazal_2,137067764,137112506
ENSP00000378401,PF10591,SPARC_Ca_bdg,136988438,137067718
ENSP00000378401,PF00086,Thyroglobulin_1,136979333,136985194
ENSP00000421677,PF07648,Kazal_2,137067764,137112470
ENSP00000424828,PF00651,BTB,137692373,137698400
ENSP00000424828,PF07707,BACK,137658272,137692357
ENSP00000424828,PF01344,Kelch_1,137639879,137658157
ENSP00000424828,PF01344,Kelch_1,137639029,137639875
ENSP00000424828,PF01344,Kelch_1,137637331,137639025
ENSP00000424828,PF01344,Kelch_1,137634056,137637327
ENSP00000424828,PF01344,Kelch_1,137628316,137634052
ENSP00000424828,PF01344,Kelch_1,137625778,137628312
ENSP00000422099,PF00651,BTB,137692373,137720481
ENSP00000422099,PF07707,BACK,137658272,137692357
ENSP00000422099,PF01344,Kelch_1,137639879,137658157
ENSP00000422099,PF01344,Kelch_1,137639029,137639875
ENSP00000422099,PF01344,Kelch_1,137637331,137639025
ENSP00000422099,PF01344,Kelch_1,137634056,137637327
ENSP00000422099,PF01344,Kelch_1,137628316,137634052
ENSP00000422099,PF01344,Kelch_1,137625778,137628312
ENSP00000312397,PF00651,BTB,137692373,137720481
ENSP00000312397,PF07707,BACK,137658272,137692357
ENSP00000312397,PF01344,Kelch_1,137639879,137658157
ENSP00000312397,PF01344,Kelch_1,137639029,137639875
ENSP00000312397,PF01344,Kelch_1,137637331,137639025
ENSP00000312397,PF01344,Kelch_1,137634056,137637327
ENSP00000312397,PF01344,Kelch_1,137628316,137634052
ENSP00000312397,PF01344,Kelch_1,137625778,137628312
ENSP00000423585,PF00651,BTB,137692373,137698400
ENSP00000426173,PF00651,BTB,137692373,137709855
ENSP00000426173,PF07707,BACK,137658272,137692357
ENSP00000426173,PF01344,Kelch_1,137639879,137658157
ENSP00000426173,PF01344,Kelch_1,137639029,137639875
ENSP00000426173,PF01344,Kelch_1,137637331,137639025
ENSP00000384520,PF13868,TPH,109904767,109915528
ENSP00000440838,PF13868,TPH,109904767,109915528
ENSP00000324404,PF13868,TPH,109904767,109915528
ENSP00000319622,PF00685,Sulfotransfer_1,108293782,108308437
ENSP00000251481,PF00685,Sulfotransfer_1,108293782,108308437
ENSP00000401996,PF00685,Sulfotransfer_1,108293782,108294338
ENSP00000387054,PF00685,Sulfotransfer_1,108293782,108294335
ENSP00000387054,PF00685,Sulfotransfer_1,108294354,108308437
ENSP00000399651,PF00685,Sulfotransfer_1,108293782,108308437
ENSP00000415194,PF00685,Sulfotransfer_1,108293784,108294340
ENSP00000387340,PF00685,Sulfotransfer_1,108293784,108308359
ENSP00000497651,PF00057,Ldl_recept_a,2403084,2403194
ENSP00000497651,PF00089,Trypsin,2405412,2413840
ENSP00000497651,PF00089,Trypsin,2415708,2421994
ENSP00000497651,PF00089,Trypsin,2424121,2426067
ENSP00000512457,PF01390,SEA,2396586,2399063
ENSP00000512457,PF00057,Ldl_recept_a,2403084,2403194
ENSP00000512457,PF00089,Trypsin,2405412,2413840
ENSP00000512457,PF00089,Trypsin,2415708,2421994
ENSP00000512457,PF00089,Trypsin,2424121,2426067
ENSP00000498031,PF01390,SEA,2396586,2399063
ENSP00000498031,PF00057,Ldl_recept_a,2403084,2403194
ENSP00000498031,PF00089,Trypsin,2405412,2413840
ENSP00000498031,PF00089,Trypsin,2415708,2421994
ENSP00000498031,PF00089,Trypsin,2424121,2426067
ENSP00000456974,PF15180,NPBW,2019953,2020219
ENSP00000417617,PF09727,CortBP2,99850932,99930825
ENSP00000346560,PF09727,CortBP2,99850932,99930825
ENSP00000327880,PF09727,CortBP2,99850932,99930825
ENSP00000381371,PF09727,CortBP2,99898753,99930825
ENSP00000350444,PF06409,NPIP,28762365,28772233
ENSP00000474172,PF11904,ANKRD13_C,110018410,110021108
ENSP00000261739,PF12796,Ank_2,109999725,110013186
ENSP00000261739,PF11904,ANKRD13_C,110018410,110033855
ENSP00000449781,PF11904,ANKRD13_C,110018411,110030734
ENSP00000474745,PF11904,ANKRD13_C,110028585,110033856
ENSP00000447110,PF11904,ANKRD13_C,110029551,110036262
ENSP00000352962,PF01569,PAP2,814434,815076
ENSP00000430297,PF01569,PAP2,814434,815076
ENSP00000430544,PF01569,PAP2,814434,814887
ENSP00000481220,PF08266,Cadherin_2,140807275,140807520
ENSP00000481220,PF00028,Cadherin,140807605,140807886
ENSP00000481220,PF00028,Cadherin,140807926,140808210
ENSP00000481220,PF00028,Cadherin,140808259,140808522
ENSP00000481220,PF00028,Cadherin,140808565,140808855
ENSP00000481220,PF00028,Cadherin,140808946,140809194
ENSP00000435300,PF08266,Cadherin_2,140807275,140807520
ENSP00000435300,PF00028,Cadherin,140807605,140807886
ENSP00000435300,PF00028,Cadherin,140807926,140808210
ENSP00000435300,PF00028,Cadherin,140808259,140808522
ENSP00000435300,PF00028,Cadherin,140808565,140808855
ENSP00000435300,PF00028,Cadherin,140808946,140809194
ENSP00000435300,PF15974,Cadherin_tail,140978952,141009883
ENSP00000423470,PF08266,Cadherin_2,140807275,140807520
ENSP00000423470,PF00028,Cadherin,140807605,140807886
ENSP00000423470,PF00028,Cadherin,140807926,140808210
ENSP00000423470,PF00028,Cadherin,140808259,140808522
ENSP00000423470,PF00028,Cadherin,140808565,140808855
ENSP00000423470,PF00028,Cadherin,140808946,140809194
ENSP00000423470,PF15974,Cadherin_tail,140978952,141010170
ENSP00000500758,PF08266,Cadherin_2,140807275,140807520
ENSP00000500758,PF00028,Cadherin,140807605,140807886
ENSP00000500758,PF00028,Cadherin,140807926,140808210
ENSP00000500758,PF00028,Cadherin,140808259,140808522
ENSP00000500758,PF00028,Cadherin,140808565,140808855
ENSP00000500758,PF00028,Cadherin,140808946,140809194
ENSP00000325002,PF01602,Adaptin_N,129250714,129268006
ENSP00000325002,PF08752,COP-gamma_platf,129268991,129274858
ENSP00000325002,PF16381,Coatomer_g_Cpla,129274862,129277418
ENSP00000422478,PF08752,COP-gamma_platf,129265770,129274859
ENSP00000422478,PF16381,Coatomer_g_Cpla,129274863,129277419
ENSP00000420916,PF08752,COP-gamma_platf,129272299,129274064
ENSP00000274140,PF12906,RINGv,10377803,10378807
ENSP00000274140,PF23113,MARCHF6_C,10415634,10430020
ENSP00000414643,PF12906,RINGv,10377803,10378807
ENSP00000414643,PF23113,MARCHF6_C,10415634,10430020
ENSP00000426000,PF12906,RINGv,10377803,10378807
ENSP00000425930,PF23113,MARCHF6_C,10415634,10430020
ENSP00000424512,PF23113,MARCHF6_C,10415634,10430020
ENSP00000419411,PF02485,Branch,10529200,10626469
ENSP00000368917,PF02485,Branch,10529200,10626469
ENSP00000314844,PF02485,Branch,10556706,10626469
ENSP00000265012,PF02485,Branch,10586278,10626469
ENSP00000368296,PF17669,DUF5529,33698432,33700719
ENSP00000433460,PF17669,DUF5529,33699615,33700394
ENSP00000465132,PF21007,FBF1,75910756,75920098
ENSP00000490726,PF21007,FBF1,75910756,75920098
ENSP00000468699,PF21007,FBF1,75910756,75913780
ENSP00000324292,PF21007,FBF1,75910754,75920096
ENSP00000465937,PF21007,FBF1,75914297,75917761
ENSP00000355385,PF13902,R3H-assoc,900076,902066
ENSP00000355385,PF01424,R3H,897503,899686
ENSP00000466823,PF13902,R3H-assoc,900951,902066
ENSP00000464744,PF13902,R3H-assoc,900076,902066
ENSP00000464744,PF01424,R3H,897503,899686
ENSP00000447597,PF06409,NPIP,29485747,29495607
ENSP00000447597,PF20885,NPB13-l_MII_rpt,29484634,29485116
ENSP00000447597,PF20885,NPB13-l_MII_rpt,29484463,29484846
ENSP00000449873,PF06409,NPIP,29491693,29495541
ENSP00000449864,PF06409,NPIP,29488087,29491620
ENSP00000435680,PF09346,SMI1_KNR4,33751582,33758599
ENSP00000435680,PF04379,DUF525,33747220,33750588
ENSP00000265651,PF12937,F-box-like,33770761,33774461
ENSP00000265651,PF09346,SMI1_KNR4,33751582,33758599
ENSP00000265651,PF04379,DUF525,33747220,33750588
ENSP00000433781,PF09346,SMI1_KNR4,33751582,33758599
ENSP00000433781,PF04379,DUF525,33747220,33750588
ENSP00000435165,PF04379,DUF525,33747220,33748867
ENSP00000434001,PF04379,DUF525,33747220,33748867
ENSP00000431745,PF12937,F-box-like,33770761,33774461
ENSP00000431745,PF09346,SMI1_KNR4,33751582,33758599
ENSP00000431745,PF04379,DUF525,33747220,33750588
ENSP00000408836,PF12937,F-box-like,33770761,33774461
ENSP00000408836,PF09346,SMI1_KNR4,33751582,33758599
ENSP00000408836,PF04379,DUF525,33747220,33750588
ENSP00000434099,PF12937,F-box-like,33770761,33774461
ENSP00000434099,PF09346,SMI1_KNR4,33754500,33758599
ENSP00000431502,PF12937,F-box-like,33770761,33774461
ENSP00000503353,PF00346,Complex1_49kDa,161209545,161213932
ENSP00000503989,PF00346,Complex1_49kDa,161209545,161214190
ENSP00000504199,PF00346,Complex1_49kDa,161209545,161214190
ENSP00000502868,PF00346,Complex1_49kDa,161209545,161212594
ENSP00000504162,PF00346,Complex1_49kDa,161209545,161213932
ENSP00000503431,PF00346,Complex1_49kDa,161209545,161212629
ENSP00000504839,PF00346,Complex1_49kDa,161209545,161212480
ENSP00000503294,PF00346,Complex1_49kDa,161209545,161213932
ENSP00000504258,PF00346,Complex1_49kDa,161209545,161212594
ENSP00000504269,PF00346,Complex1_49kDa,161209545,161209931
ENSP00000503378,PF00346,Complex1_49kDa,161209545,161209931
ENSP00000503378,PF00346,Complex1_49kDa,161209926,161213932
ENSP00000504533,PF00346,Complex1_49kDa,161209545,161213383
ENSP00000503728,PF00346,Complex1_49kDa,161209545,161213107
ENSP00000503969,PF00346,Complex1_49kDa,161209545,161213932
ENSP00000503946,PF00346,Complex1_49kDa,161209545,161209931
ENSP00000503946,PF00346,Complex1_49kDa,161209926,161214190
ENSP00000504065,PF00346,Complex1_49kDa,161209545,161214190
ENSP00000504170,PF00346,Complex1_49kDa,161209545,161213932
ENSP00000356972,PF00346,Complex1_49kDa,161209545,161214190
ENSP00000376018,PF00346,Complex1_49kDa,161209545,161213932
ENSP00000504846,PF00346,Complex1_49kDa,161209545,161214190
ENSP00000503604,PF00346,Complex1_49kDa,161209545,161214190
ENSP00000504215,PF00346,Complex1_49kDa,161209593,161214190
ENSP00000504577,PF00346,Complex1_49kDa,161209545,161210696
ENSP00000503117,PF00346,Complex1_49kDa,161209545,161214190
ENSP00000272452,PF00685,Sulfotransfer_1,108378470,108387405
ENSP00000387225,PF00685,Sulfotransfer_1,108378470,108381865
ENSP00000387225,PF00685,Sulfotransfer_1,108381881,108387405
ENSP00000457732,PF00619,CARD,67174197,67174454
ENSP00000454256,PF00619,CARD,67174197,67174454
ENSP00000457720,PF00619,CARD,67174197,67174454
ENSP00000457243,PF00619,CARD,67174197,67174454
ENSP00000455808,PF00619,CARD,67174198,67174624
ENSP00000454598,PF00619,CARD,67174197,67174454
ENSP00000377091,PF00533,BRCT,99442466,99462544
ENSP00000377091,PF00817,IMS,99418913,99435891
ENSP00000377091,PF21999,IMS_HHH_1,99412806,99418840
ENSP00000377091,PF11799,IMS_C,99406455,99412778
ENSP00000377091,PF14377,UBM,99404627,99405921
ENSP00000377091,PF14377,UBM,99403735,99404452
ENSP00000377091,PF16727,REV1_C,99401253,99402686
ENSP00000258428,PF00533,BRCT,99442466,99462544
ENSP00000258428,PF00817,IMS,99434417,99435891
ENSP00000258428,PF00817,IMS,99418913,99429874
ENSP00000258428,PF21999,IMS_HHH_1,99412806,99418840
ENSP00000258428,PF11799,IMS_C,99406455,99412778
ENSP00000258428,PF14377,UBM,99404627,99405921
ENSP00000258428,PF14377,UBM,99403735,99404452
ENSP00000258428,PF16727,REV1_C,99401253,99402686
ENSP00000404213,PF11799,IMS_C,99408051,99410847
ENSP00000414875,PF00817,IMS,99434417,99435891
ENSP00000355372,PF18383,IFT81_CH,110127387,110129079
ENSP00000449718,PF18383,IFT81_CH,110127387,110129079
ENSP00000242591,PF18383,IFT81_CH,110127387,110129079
ENSP00000446950,PF18383,IFT81_CH,110127387,110129079
ENSP00000446895,PF18383,IFT81_CH,110127476,110129081
ENSP00000423132,PF02586,SRAP,129290691,129302088
ENSP00000392966,PF02586,SRAP,129279733,129298356
ENSP00000392966,PF02586,SRAP,129298411,129302088
ENSP00000372955,PF02586,SRAP,129279733,129302088
ENSP00000426276,PF02586,SRAP,129298411,129302088
ENSP00000426215,PF02586,SRAP,129279733,129302088
ENSP00000374385,PF02586,SRAP,129279733,129302088
ENSP00000424594,PF02586,SRAP,129279733,129302001
ENSP00000421895,PF02586,SRAP,129298411,129302001
ENSP00000423985,PF21549,PRDM2_PR,80200165,80201481
ENSP00000423985,PF13894,zf-C2H2_4,80203461,80203526
ENSP00000425149,PF21549,PRDM2_PR,80200165,80201481
ENSP00000339764,PF21549,PRDM2_PR,80200165,80201481
ENSP00000339764,PF13894,zf-C2H2_4,80203461,80203526
ENSP00000406998,PF21549,PRDM2_PR,80200165,80201481
ENSP00000406998,PF13894,zf-C2H2_4,80203461,80203526
ENSP00000234371,PF00001,7tm_1,917677,920520
ENSP00000475639,PF00001,7tm_1,917677,920294
ENSP00000340320,PF18581,SYCP2_ARLD,10893867,10902922
